gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CLV,AvgMonthlyCharges
1,0,1,1,0.4861111111111111,1,0,1,0,1,1,1,1,1,0.882089552238806,0.4325315493736183,0,0,1,0,1,0,0,0,0,1,0,0.43760233918128655,0.8692417454786792
1,0,0,0,0.4444444444444444,1,1,0,0,1,0,1,1,1,0.8268656716417909,0.38399272291820197,0,0,1,0,1,0,0,0,0,1,0,0.37932163742690056,0.8403310104529617
1,0,1,1,0.2361111111111111,1,0,1,0,0,1,0,0,1,0.36915422885572136,0.10598977523949892,0,1,0,0,1,0,0,0,1,0,0,0.11005263157894737,0.3751178520188564
1,0,1,1,0.9305555555555555,1,0,0,1,0,0,0,0,0,0.32139303482587056,0.39514439019896835,0,1,0,0,0,1,0,0,1,0,0,0.3961228070175439,0.3479224088616153
1,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.017311855195283717,0,0,0,1,1,0,0,1,0,0,0,0.020526315789473684,0.027229319912246752
0,0,0,1,0.4305555555555555,1,1,0,1,0,1,1,1,1,0.608955223880597,0.2979573507737657,1,1,0,0,0,1,0,0,0,0,1,0.28806432748538013,0.6476115544565584
0,0,0,0,0.05555555555555555,1,1,1,0,0,0,1,0,0,0.7203980099502488,0.042367124170965366,0,0,1,0,1,0,0,0,0,1,0,0.0424093567251462,0.7267131242740998
0,1,1,1,0.8055555555555555,1,1,1,1,0,1,0,0,1,0.7124378109452736,0.5901978168754607,0,0,1,0,0,1,0,1,0,0,0,0.6095087719298246,0.6931475029036005
0,0,0,0,0.8333333333333333,1,0,1,0,1,1,1,1,0,0.6044776119402985,0.5528164148857776,0,1,0,0,0,1,0,0,0,0,1,0.5543859649122808,0.6155013550135503
0,0,0,0,0.8055555555555555,1,1,0,0,1,1,1,1,1,0.8597014925373135,0.7161477523949891,1,0,1,0,0,1,0,0,0,1,0,0.7099064327485382,0.8683807921823061
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.002251059322033899,0,0,0,1,1,0,0,0,0,0,1,0.0022865497076023393,0.053658536585365874
1,0,1,1,0.375,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.06334054900515845,0,0,0,1,0,0,1,0,0,0,1,0.0628421052631579,0.06131543855121091
0,1,1,1,0.9166666666666666,1,1,1,1,1,1,1,1,1,0.9751243781094526,0.9052885501105381,0,0,1,0,0,1,0,0,0,1,0,0.8973684210526316,0.9788617886178862
0,0,0,0,0.20833333333333331,1,1,1,0,0,0,1,0,1,0.6915422885572139,0.14303150331613856,0,0,1,0,1,0,0,1,0,0,0,0.15394736842105264,0.6414711575687185
0,1,1,0,0.6527777777777778,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.5608707166543848,1,0,1,0,1,0,0,0,0,1,0,0.5499824561403508,0.8349766476388168
1,0,0,0,0.5694444444444444,1,1,1,0,0,0,0,0,1,0.6273631840796019,0.3673832442888726,0,0,1,0,1,0,0,0,1,0,0,0.389859649122807,0.5950822922863376
0,0,1,0,0.8194444444444444,0,0,0,0,0,0,1,1,1,0.25920398009950246,0.30705946020633756,0,1,0,0,1,0,0,0,0,1,0,0.3056959064327485,0.2919781885470186
1,0,0,1,0.6944444444444444,1,0,0,0,0,0,0,0,0,0.5184079601990049,0.4068717759764186,0,0,1,0,0,0,1,0,1,0,0,0.41140350877192977,0.5286596980255517
0,0,1,1,0.2361111111111111,0,0,1,0,1,0,1,0,0,0.2606965174129353,0.09121108142962418,0,1,0,0,0,1,0,0,1,0,0,0.08838011695906434,0.30496686479469837
0,0,1,1,0.08333333333333333,1,0,1,0,0,0,0,0,1,0.30746268656716413,0.03404223470891673,0,1,0,0,1,0,0,0,0,1,0,0.03449122807017544,0.32984901277584205
0,1,1,0,0.7083333333333333,0,0,0,1,0,0,0,0,1,0.11144278606965174,0.16803495762711865,0,1,0,0,1,0,0,0,1,0,0,0.1756666666666667,0.1378834460613514
0,0,0,0,0.611111111111111,1,0,0,1,0,1,1,1,0,0.8189054726368158,0.506419261238025,1,0,1,0,1,0,0,0,0,1,0,0.5174502923976608,0.8007707739415056
0,0,1,0,0.6805555555555555,1,0,0,1,0,0,1,0,1,0.6671641791044776,0.4948818625644805,0,0,1,0,1,0,0,0,1,0,0,0.48885380116959065,0.6869989807769799
0,0,0,0,0.027777777777777776,1,0,0,1,0,0,1,1,0,0.7701492537313434,0.01926354089904201,1,0,1,0,1,0,0,0,0,1,0,0.022374269005847956,0.6492450638792103
0,0,1,0,0.8194444444444444,1,1,1,0,0,1,0,1,1,0.5059701492537313,0.4717322218128224,0,1,0,0,0,1,0,0,0,0,1,0.4768304093567251,0.5172030945491053
0,1,0,0,0.6944444444444444,1,1,1,1,0,0,1,0,1,0.5184079601990049,0.3977754237288136,0,1,0,0,1,0,0,1,0,0,0,0.41140350877192977,0.5139790940766551
1,0,1,1,0.8194444444444444,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.1480747973470892,0,0,0,1,0,0,1,0,0,0,1,0.14215204678362575,0.07453296324730804
0,0,0,0,0.25,1,1,0,0,0,0,0,0,0,0.5562189054726369,0.15970431098010318,0,0,1,0,1,0,0,0,0,0,1,0.15610526315789475,0.5879726416311782
0,0,0,0,0.1388888888888889,1,1,0,0,0,0,0,0,0,0.5651741293532337,0.09053749078850407,0,0,1,0,1,0,0,0,0,1,0,0.08777777777777779,0.6026016260162601
0,0,1,0,0.19444444444444442,1,0,0,0,0,0,0,0,0,0.26218905472636816,0.07383589719970524,0,1,0,0,0,1,0,0,0,1,0,0.07302923976608187,0.2975941596150656
0,0,0,0,0.4861111111111111,1,0,0,0,0,0,0,0,0,0.031840796019900475,0.08122812269712602,0,0,0,1,0,0,1,1,0,0,0,0.08780701754385965,0.05928654388584703
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.25074626865671645,0.03978214812085483,0,1,0,0,0,1,0,0,0,0,1,0.04065497076023392,0.2732868757259001
0,0,1,1,0.25,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.03982820560058954,0,0,0,1,0,1,0,1,0,0,0,0.042210526315789476,0.05056136275648471
1,0,1,1,0.8333333333333333,1,1,1,1,0,0,1,0,0,0.755223880597015,0.6691921518054533,0,0,1,0,0,1,0,1,0,0,0,0.6607017543859649,0.7720170344560588
1,0,0,0,0.013888888888888888,1,0,0,0,1,0,1,1,0,0.7577114427860697,0.010869565217391306,1,0,1,0,1,0,0,0,0,1,0,0.01104093567251462,0.7491289198606272
1,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.014329633382461314,0,0,0,1,0,0,1,0,0,0,1,0.013719298245614037,0.06473093302361596
1,0,0,1,0.2638888888888889,1,1,1,1,0,1,1,0,1,0.5736318407960199,0.15839167280766397,0,1,0,0,1,0,0,0,0,0,1,0.1686666666666667,0.5447154471544715
0,0,1,1,0.736111111111111,1,1,1,1,0,1,0,0,0,0.4567164179104478,0.40202998341930735,0,1,0,0,0,1,0,1,0,0,0,0.397654970760234,0.48411894900620167
0,1,1,0,1.0,1,1,1,1,1,0,1,1,1,0.908457711442786,0.9120186993367724,0,0,1,0,0,0,1,1,0,0,0,0.9225263157894736,0.8941669892889405
1,0,1,0,0.8333333333333333,1,1,0,1,1,1,1,1,1,0.9208955223880596,0.7646347641857039,0,0,1,0,0,0,1,0,1,0,0,0.7775438596491229,0.9003794037940379
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.3656716417910447,0.006332903463522477,1,1,0,0,1,0,0,0,1,0,0,0.006432748538011696,0.38304297328687575
1,0,0,1,0.18055555555555555,1,0,0,0,1,1,0,0,0,0.3502487562189055,0.0826846904937362,0,1,0,0,1,0,0,0,0,0,1,0.08126900584795323,0.3852586437952292
1,0,1,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.5144278606965175,0.03689204126750185,0,0,1,0,1,0,0,0,1,0,0,0.040906432748538016,0.4674099883855981
0,0,0,0,0.013888888888888888,1,1,0,0,1,0,1,1,1,0.827860696517413,0.011681328297715551,1,0,1,0,1,0,0,0,0,1,0,0.011865497076023393,0.8146341463414635
0,0,1,1,0.18055555555555555,1,0,0,0,1,0,1,1,0,0.7835820895522387,0.1536535095799558,0,0,1,0,1,0,0,0,0,1,0,0.14748538011695908,0.8257839721254356
0,0,0,0,0.5138888888888888,1,1,1,1,1,1,1,1,1,0.7199004975124377,0.3867273857774503,0,1,0,0,0,1,0,1,0,0,0,0.3920701754385965,0.7154408764164862
0,0,1,0,0.8888888888888888,1,0,1,0,0,0,0,0,1,0.5502487562189055,0.5485445836403833,0,0,1,0,1,0,0,0,0,0,1,0.5505497076023392,0.5636469221835075
1,0,1,0,0.06944444444444445,1,1,0,0,1,1,1,0,0,0.49452736318407964,0.040334837877671344,1,1,0,0,1,0,0,1,0,0,0,0.03973684210526316,0.522973286875726
1,0,1,0,0.8472222222222222,1,1,0,1,0,1,0,1,1,0.7572139303482587,0.6566645173176124,0,0,1,0,0,0,1,1,0,0,0,0.6731403508771929,0.7406903905104625
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5099502487562189,0.008002487103905675,1,0,1,0,1,0,0,0,0,1,0,0.008128654970760233,0.5177700348432056
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.005970149253731349,0.002170458732498158,1,0,0,1,1,0,0,0,0,0,1,0.0022046783625731,0.04715447154471547
0,0,0,0,0.3611111111111111,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.06051377118644068,0,0,0,1,0,1,0,0,0,0,1,0.05899415204678363,0.05982310372554275
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5069651741293533,0.007967943994104644,1,0,1,0,1,0,0,0,0,1,0,0.00809356725146199,0.5149825783972126
0,0,1,0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.055631678334561535,0,0,0,1,0,0,1,0,0,0,1,0.05543859649122807,0.05905923344947733
0,0,1,0,0.2361111111111111,0,0,0,0,1,1,1,1,0,0.36169154228855727,0.10763633014001475,0,1,0,0,0,1,0,0,0,1,0,0.10856140350877194,0.38293366126938577
1,0,0,1,0.3611111111111111,0,0,0,0,1,0,0,0,1,0.11492537313432838,0.09056051952837142,0,1,0,0,1,0,0,0,0,0,1,0.09061988304093568,0.15307781649245067
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5114427860696518,0.008019758658806192,1,0,1,0,1,0,0,0,0,1,0,0.008146198830409358,0.5191637630662022
0,1,1,0,0.5555555555555556,1,1,1,0,0,0,1,1,0,0.8318407960199005,0.4705116985998527,1,0,1,0,1,0,0,0,0,1,0,0.47649122807017547,0.8212078977932636
0,0,0,0,0.7222222222222222,1,1,0,1,1,0,1,1,1,0.843781094527363,0.617722918201916,0,0,1,0,1,0,0,0,0,1,0,0.6267368421052631,0.8306084159742697
1,0,0,0,0.013888888888888888,1,0,0,1,1,0,0,0,1,0.6373134328358209,0.009476326455416361,1,0,1,0,1,0,0,0,0,1,0,0.009625730994152046,0.6367015098722416
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.002337417096536478,0,0,0,1,1,0,0,0,0,0,1,0.0023742690058479532,0.06062717770034845
1,0,0,0,0.29166666666666663,0,0,1,0,0,1,0,0,0,0.16766169154228855,0.08870670596904938,0,1,0,0,0,0,1,0,0,0,1,0.08621052631578947,0.21287539406006306
1,0,1,0,0.9305555555555555,1,1,0,1,1,0,1,1,1,0.8701492537313432,0.78492884119381,0,0,1,0,0,1,0,1,0,0,0,0.8282923976608189,0.8173799989599043
1,0,1,1,0.611111111111111,1,0,1,0,0,1,0,0,0,0.37810945273631835,0.27859593773028746,0,1,0,0,1,0,0,1,0,0,0,0.2894736842105263,0.38294794636258056
0,0,1,1,0.9722222222222222,0,0,0,1,1,1,1,1,0,0.4189054726368159,0.47654522844509956,0,1,0,0,0,1,0,0,0,1,0,0.49409356725146203,0.421363862618218
0,0,0,0,0.041666666666666664,1,0,0,0,0,0,1,0,0,0.6069651741293532,0.030812453942520274,1,0,1,0,1,0,0,0,0,1,0,0.02780701754385965,0.7008130081300813
0,0,1,1,0.7777777777777777,1,0,1,1,1,0,0,0,1,0.4134328358208955,0.3981035832719234,0,1,0,0,0,0,1,1,0,0,0,0.391672514619883,0.445669487307118
1,0,0,0,0.18055555555555555,1,1,0,0,0,0,0,1,1,0.6601990049751243,0.1284082535003685,1,0,1,0,1,0,0,0,0,1,0,0.12863157894736843,0.6690788885910838
1,0,1,1,0.8055555555555555,1,1,1,1,0,0,0,1,1,0.7477611940298508,0.6258750921149596,1,0,1,0,1,0,0,1,0,0,0,0.6335906432748539,0.7427850534662983
1,0,1,1,0.5833333333333333,1,1,0,0,0,0,1,1,1,0.7557213930348259,0.4820260685335299,1,0,1,0,1,0,0,0,0,1,0,0.46273684210526317,0.7981306343675681
0,1,1,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06766169154228854,0.0028843496683861464,1,1,0,0,1,0,0,0,0,1,0,0.002929824561403509,0.10476190476190478
1,0,1,1,0.6388888888888888,1,1,1,0,1,1,0,1,0,0.8099502487562189,0.5331383566691231,0,0,1,0,0,0,1,0,0,0,1,0.5361286549707603,0.8072615260314093
1,0,1,1,0.875,1,0,1,0,0,0,0,0,1,0.32238805970149254,0.37090664148857777,0,1,0,0,0,0,1,1,0,0,0,0.3732105263157895,0.3470936342016481
0,0,0,0,0.15277777777777776,1,0,0,1,1,1,0,0,1,0.42437810945273624,0.07927643699336773,0,1,0,0,1,0,0,0,0,1,0,0.07835087719298246,0.45357406820821455
0,0,1,1,0.20833333333333331,1,1,0,0,1,1,0,0,1,0.4119402985074626,0.09984110169491527,0,1,0,0,1,0,0,1,0,0,0,0.10464912280701755,0.409121176926055
0,0,1,0,1.0,0,0,1,1,1,1,1,1,1,0.4621890547263682,0.5464777542372883,0,1,0,0,0,0,1,0,0,1,0,0.544842105263158,0.4844818686282102
1,0,0,0,0.40277777777777773,0,0,0,0,0,0,0,0,1,0.0681592039800995,0.08208018607221815,1,1,0,0,1,0,0,0,1,0,0,0.08513450292397662,0.10040450158196165
0,0,0,1,0.013888888888888888,1,0,0,0,1,0,0,0,0,0.3054726368159204,0.005636284082535005,1,1,0,0,1,0,0,0,0,1,0,0.00572514619883041,0.32682926829268294
1,0,1,1,0.08333333333333333,1,0,0,0,0,0,1,0,0,0.3641791044776119,0.04088752763448785,0,1,0,0,1,0,0,0,0,1,0,0.038491228070175444,0.4219125048393342
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.2691542288557213,0.005216009579955785,1,1,0,0,1,0,0,0,0,1,0,0.005298245614035088,0.29291521486643435
0,0,1,1,0.875,1,1,0,1,0,0,0,1,1,0.7273631840796019,0.6637688835666913,0,0,1,0,0,1,0,0,0,1,0,0.6731052631578947,0.7222130044429695
0,0,0,0,0.027777777777777776,1,0,0,0,1,0,0,1,1,0.6726368159203979,0.01926354089904201,1,0,1,0,1,0,0,0,0,1,0,0.02008187134502924,0.6492450638792103
1,0,1,1,0.25,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.04933331798084009,0,0,0,1,0,0,1,0,0,0,1,0.0528421052631579,0.0931733126855078
1,0,1,0,0.5972222222222222,0,0,1,0,0,1,0,0,0,0.15671641791044777,0.1733315677966102,0,1,0,0,1,0,0,1,0,0,0,0.17099415204678364,0.1972881722172703
1,0,0,0,0.20833333333333331,0,0,1,1,1,1,0,0,0,0.2751243781094527,0.07984639830508476,0,1,0,0,0,1,0,0,0,0,1,0.08052631578947368,0.3015563298490128
0,0,0,1,0.1388888888888889,1,1,0,0,0,0,1,1,0,0.7656716417910447,0.10712969786293296,1,0,1,0,1,0,0,0,0,1,0,0.11134502923976608,0.736492450638792
0,0,1,1,0.7638888888888888,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.13563352063375095,0,0,0,1,0,0,1,0,0,0,1,0.13187134502923978,0.0710083412522437
0,0,0,1,0.6805555555555555,1,1,0,0,0,1,1,1,1,0.8194029850746268,0.5837382553426677,1,0,1,0,0,1,0,1,0,0,0,0.5765380116959065,0.8333309630472397
0,0,1,1,0.08333333333333333,1,0,0,1,1,0,0,0,1,0.3686567164179104,0.03733534450994842,1,1,0,0,1,0,0,0,0,0,1,0.038807017543859644,0.37413859852884246
0,0,1,1,0.9722222222222222,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.1678910280029477,0,0,0,1,0,0,1,0,1,0,0,0.16660818713450293,0.06555168408826945
0,1,0,0,0.027777777777777776,1,1,0,0,0,0,0,0,1,0.56318407960199,0.01800847457627119,1,0,1,0,1,0,0,0,0,0,1,0.01750877192982456,0.5986062717770035
0,1,1,0,0.875,0,0,1,0,0,1,0,0,0,0.17761194029850746,0.26470385040530586,0,1,0,0,0,1,0,1,0,0,0,0.266,0.211061335103147
1,0,0,0,0.3472222222222222,1,0,0,1,0,1,0,1,1,0.4731343283582089,0.19340111459100962,0,1,0,0,1,0,0,1,0,0,0,0.19239766081871346,0.49626945412311274
1,1,0,0,0.25,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.042557111274871044,0,0,0,1,0,1,0,1,0,0,0,0.0428421052631579,0.06279519938056527
0,1,1,0,0.38888888888888884,1,1,0,1,0,1,1,1,1,0.8711442786069651,0.34520081061164337,0,0,1,0,1,0,0,0,0,1,0,0.3464795321637427,0.8668657706985233
1,1,0,0,0.736111111111111,1,0,1,1,0,1,0,1,1,0.7810945273631841,0.5995014277818719,0,0,1,0,0,1,0,0,0,0,1,0.5997368421052632,0.7847785593758903
0,0,0,0,0.4861111111111111,1,0,0,1,1,0,1,1,1,0.8368159203980098,0.41752256816507005,1,0,1,0,0,1,0,1,0,0,0,0.4189766081871345,0.8346374647419944
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.061194029850746234,0.0028095062638172443,0,1,0,0,1,0,0,0,0,0,1,0.002853801169590643,0.09872241579558652
0,0,1,0,0.9722222222222222,1,1,1,1,1,1,1,1,0,0.9691542288557214,0.917562868459838,1,0,1,0,0,1,0,0,1,0,0,0.9468421052631579,0.9297627343620375
0,0,0,0,0.027777777777777776,1,0,0,0,1,1,0,0,1,0.6129353233830845,0.017553656963890937,1,0,1,0,1,0,0,0,0,1,0,0.018678362573099416,0.5802555168408826
1,0,1,0,0.3611111111111111,1,0,0,1,0,1,1,1,1,0.545273631840796,0.22562407885040534,0,1,0,0,1,0,0,0,0,1,0,0.222140350877193,0.5722683820244796
1,0,0,0,0.4722222222222222,1,0,1,1,0,0,0,1,0,0.45870646766169143,0.23639577192336042,0,1,0,0,0,1,0,0,0,1,0,0.25589473684210523,0.4330668852907017
1,0,0,1,0.2638888888888889,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.0458905213706706,0,0,0,1,0,0,1,0,0,0,1,0.04555555555555556,0.06691118038999941
0,0,0,0,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.13021025239498896,1,0,1,0,1,0,0,0,0,0,1,0.13333333333333333,0.5724970963995354
1,0,1,1,0.861111111111111,1,0,1,0,1,0,0,0,0,0.36318407960199006,0.394407470523213,0,1,0,0,0,1,0,0,1,0,0,0.39701754385964916,0.3853433741710689
1,1,0,0,0.5833333333333333,1,1,0,1,1,0,1,1,1,0.8606965174129354,0.4978180268975682,1,0,1,0,1,0,0,1,0,0,0,0.514561403508772,0.8284718765555003
1,0,0,0,0.125,1,0,1,1,0,0,1,1,1,0.5611940298507463,0.08100934966838615,1,1,0,0,1,0,0,0,0,1,0,0.07857894736842105,0.59834817395793
0,0,0,0,0.3333333333333333,1,0,1,0,0,0,0,0,1,0.32736318407960197,0.14688881724392044,0,1,0,0,1,0,0,0,0,1,0,0.14357894736842106,0.3658923732094464
0,1,1,0,0.9444444444444444,0,0,1,1,1,0,0,0,1,0.23582089552238805,0.34148742630803247,0,1,0,0,0,0,1,0,0,1,0,0.33363742690058484,0.27724943635990984
0,0,1,1,0.4305555555555555,1,0,0,0,1,1,0,0,0,0.3592039800995025,0.189641672807664,0,1,0,0,1,0,0,0,0,0,1,0.19705847953216377,0.36565883631186546
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0.37810945273631835,0.006476833087693442,1,1,0,0,1,0,0,0,0,1,0,0.006578947368421053,0.39465737514518007
0,0,1,0,0.29166666666666663,1,1,0,0,1,1,1,1,1,0.8741293532338307,0.25906756632277084,1,0,1,0,1,0,0,0,0,1,0,0.26059649122807016,0.8675073281345057
1,0,1,0,0.875,1,0,0,1,0,0,1,1,1,0.7736318407960199,0.7034992170228446,0,0,1,0,0,1,0,0,0,1,0,0.7073684210526316,0.7731025201408477
1,1,0,0,0.027777777777777776,1,0,0,0,0,0,0,1,1,0.6119402985074627,0.018353905674281506,1,0,1,0,1,0,0,1,0,0,0,0.018654970760233917,0.6125435540069687
1,0,1,1,0.8472222222222222,0,0,0,1,1,1,1,1,1,0.4298507462686567,0.43192128776713345,0,1,0,0,0,0,1,1,0,0,0,0.43841520467836265,0.4433845509415282
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.5014925373134329,0.00790461495946942,1,0,1,0,1,0,0,0,0,1,0,0.008029239766081872,0.5098722415795587
0,0,0,0,0.25,1,0,0,0,0,0,0,0,0,0.013930348258706454,0.04735284635224761,0,0,0,1,0,1,0,0,0,0,1,0.04136842105263158,0.08429474770938186
1,0,1,1,0.08333333333333333,1,0,0,0,0,0,0,0,0,0.007462686567164173,0.012147660280029478,0,0,0,1,0,1,0,0,1,0,0,0.013333333333333334,0.03538521099496708
1,0,0,0,0.4583333333333333,1,1,0,1,0,0,1,1,1,0.8134328358208955,0.3823461680176861,0,0,1,0,1,0,0,0,0,1,0,0.3859649122807018,0.8069616020835533
0,0,0,0,0.2222222222222222,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.03770380434782609,1,0,0,1,1,0,0,1,0,0,0,0.037894736842105266,0.062166085946573746
1,0,1,0,0.7777777777777777,1,0,0,0,1,1,1,1,1,0.800497512437811,0.6528072033898306,0,0,1,0,1,0,0,0,0,1,0,0.6464561403508772,0.8126928820308611
0,0,0,1,0.3194444444444444,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.05359363485630067,0,0,0,1,0,1,0,0,0,0,1,0.053263157894736846,0.060041407867494845
0,0,0,0,0.125,1,0,0,0,1,0,0,0,1,0.5527363184079601,0.08109570744288873,0,0,1,0,1,0,0,0,0,1,0,0.07768421052631579,0.5991224674151503
1,1,1,0,0.19444444444444442,1,1,0,1,0,0,1,1,1,0.8154228855721393,0.15772383935151071,1,0,1,0,1,0,0,0,0,1,0,0.1640701754385965,0.7811183009789282
0,0,1,1,0.20833333333333331,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.12749286109064115,1,0,1,0,1,0,0,1,0,0,0,0.13140350877192983,0.5578784359272164
0,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.01791044776119402,0.011001980471628594,0,0,0,1,1,0,0,0,1,0,0,0.01172514619883041,0.04957026713124274
0,0,1,0,0.8472222222222222,1,1,1,1,0,0,1,1,1,0.8751243781094528,0.7340641120117908,0,0,1,0,1,0,0,0,0,1,0,0.7576842105263158,0.8430799108927858
0,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,1,1,0.9781094527363184,0.938685980103169,0,0,1,0,0,0,1,0,1,0,0,0.9542105263157895,0.9541131574581051
0,0,0,0,0.20833333333333331,1,1,1,0,0,0,1,1,1,0.8104477611940298,0.180401390935888,0,0,1,0,1,0,0,0,0,1,0,0.17491228070175438,0.8425087108013938
0,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.014427860696517386,0.014997466838614594,0,0,0,1,0,0,1,0,0,0,1,0.018432748538011696,0.02328687572590013
1,0,1,1,0.1111111111111111,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.01867055084745763,0,0,0,1,0,0,1,0,0,0,1,0.01824561403508772,0.060336817653890845
1,0,0,0,0.05555555555555555,0,0,1,0,0,0,0,0,1,0.10845771144278604,0.012671564112011792,0,1,0,0,1,0,0,0,0,0,1,0.013637426900584795,0.1276422764227642
1,0,0,0,0.4722222222222222,1,0,1,1,0,0,0,0,0,0.3656716417910447,0.21706314480471633,0,1,0,0,0,1,0,0,0,0,1,0.21871345029239767,0.3871831659493066
0,0,1,0,0.9444444444444444,1,1,1,1,1,1,1,1,1,0.7218905472636815,0.7257334653647753,0,1,0,0,0,0,1,0,1,0,0,0.7221520467836258,0.7332308533169365
1,0,1,1,0.625,0,0,0,1,1,1,0,1,0,0.32587064676616917,0.2607429071481209,0,1,0,0,0,1,0,1,0,0,0,0.26842105263157895,0.3395793005549103
1,1,0,0,0.125,1,1,0,0,1,0,1,0,1,0.7149253731343282,0.09404937361827562,0,0,1,0,1,0,0,0,0,1,0,0.0948421052631579,0.7152664859981932
1,0,0,0,0.3055555555555555,1,1,1,0,0,1,0,0,1,0.4059701492537313,0.14433262711864409,0,1,0,0,1,0,0,0,0,0,1,0.15194152046783627,0.40141484531728433
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.00474392041267502,0,0,0,1,1,0,0,0,0,0,1,0.0047485380116959065,0.06341463414634149
0,0,1,0,0.9722222222222222,1,1,0,1,1,1,1,0,0,0.5442786069651742,0.6062949060427415,0,1,0,0,0,0,1,1,0,0,0,0.5972514619883041,0.5709374481499917
1,0,0,1,0.1388888888888889,1,1,1,0,1,1,0,1,0,0.5502487562189055,0.07982912675018423,0,1,0,0,0,1,0,0,1,0,0,0.0860233918128655,0.5161904761904762
0,0,0,0,1.0,1,1,1,0,1,1,1,1,0,0.6572139303482587,0.6905282792925572,0,1,0,0,0,0,1,0,1,0,0,0.7098947368421052,0.6459285069041166
1,0,1,1,0.6805555555555555,1,0,0,1,1,0,1,1,0,0.5945273631840796,0.44033253500368463,0,1,0,0,0,1,0,0,1,0,0,0.44701754385964915,0.5971651378321363
1,1,0,0,0.75,1,1,0,1,0,1,1,0,0,0.535820895522388,0.44745417280766403,0,1,0,0,0,1,0,0,0,0,1,0.45536842105263153,0.5406633113950187
1,0,0,0,0.986111111111111,1,1,1,1,1,0,1,1,1,0.8805970149253731,0.8386203481945469,0,0,1,0,0,0,1,0,1,0,0,0.8864619883040936,0.8251427262763573
1,0,0,0,0.3055555555555555,1,0,0,0,0,0,0,0,1,0.009950248756218888,0.04750253316138542,0,0,0,1,0,1,0,0,0,0,1,0.04953216374269006,0.04624643649033894
1,0,1,1,0.6944444444444444,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.12323254421518057,0,0,0,1,0,0,1,0,1,0,0,0.12017543859649123,0.07089430894308946
1,0,1,1,0.5972222222222222,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.09418178887251291,0,0,0,1,0,1,0,0,0,0,1,0.10058479532163743,0.048753477567998305
1,0,1,1,0.625,1,1,0,0,0,0,0,0,1,0.06368159203980098,0.1348678150331614,0,0,0,1,0,0,1,0,1,0,0,0.12973684210526315,0.11385727190605238
0,1,0,0,0.8888888888888888,1,1,1,1,0,0,1,1,1,0.8482587064676618,0.754035786661754,0,0,1,0,1,0,0,1,0,0,0,0.7747368421052632,0.822742450638792
